train_losses,valid_losses,train_metric,valid_metric,time
2.40753232533077,0.9532115757465363,0.4882108231760421,0.7824987173080444,32.0
0.9887423537812143,0.5838283598423004,0.7723090277527863,0.8536757230758667,32.0
